UDI,Timestamp,Product ID,Type of Failure,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
3674,42:19.6,H31361,H,302.9,313.2,1827,45.7,43,0,0,0,0,0,0
3675,32:19.6,M17048,M,298.9,309.0,1610,45.1,154,0,0,0,0,0,0
3676,37:19.6,L52267,L,300.5,311.8,1620,37.6,174,0,0,0,0,0,0
3677,11:19.6,M17049,M,303.6,311.4,1275,50.4,47,1,0,1,0,0,0
3678,09:19.6,L52268,L,298.1,308.4,1473,50.3,2,0,0,0,0,0,0
3679,46:19.6,L52269,L,301.3,308.2,1333,50.1,192,1,0,1,0,0,0
3680,22:19.6,M17050,M,296.5,306.4,1634,49.5,113,0,0,0,0,0,0
3681,29:19.6,H31362,H,302.0,312.8,1439,55.7,130,0,0,0,0,0,0
3682,12:19.6,M17051,M,297.4,307.8,1826,40.6,80,0,0,0,0,0,0
3683,11:19.6,L52270,L,297.4,308.1,1389,19.6,96,0,0,0,0,0,0
3684,16:19.6,L52271,L,303.1,309.7,1314,52.8,186,1,0,1,0,0,0
3685,14:19.6,M17052,M,297.5,307.6,1525,48.6,70,0,0,0,0,0,0
3686,54:19.6,L52272,L,297.2,307.8,1484,37.3,91,0,0,0,0,0,0
3687,25:19.6,L52273,L,304.1,315.3,1548,46.7,96,0,0,0,0,0,0
3688,53:19.6,M17053,M,295.6,306.6,1820,30.8,147,0,0,0,0,0,0
3689,16:19.6,L52274,L,295.4,305.5,1599,28.1,45,0,0,0,0,0,0
3690,56:19.6,L52275,L,295.5,306.5,1724,33.6,77,0,0,0,0,0,0
3691,03:19.6,L52276,L,304.4,315.4,1541,25.6,42,0,0,0,0,0,0
3692,30:19.6,L52277,L,299.9,306.7,1246,42.5,178,1,0,1,0,0,0
3693,49:19.6,M17054,M,299.2,309.1,1565,22.2,47,0,0,0,0,0,0
3694,02:19.6,L52278,L,298.1,307.9,1635,33.3,2,0,0,0,0,0,0
3695,45:19.6,L52279,L,302.0,311.6,1748,50.3,163,0,0,0,0,0,0
3696,58:19.6,M17055,M,297.7,307.3,1488,57.8,98,0,0,0,0,0,0
3697,40:19.6,L52280,L,303.2,313.7,1435,42.0,32,0,0,0,0,0,0
3698,02:19.6,L52281,L,297.9,308.7,1874,35.0,92,0,0,0,0,0,0
3699,25:19.6,L52282,L,303.9,314.8,1666,42.5,5,0,0,0,0,0,0
3700,29:19.6,M17056,M,299.6,310.2,1789,14.3,79,0,0,0,0,0,0
3701,13:19.6,H31363,H,299.7,309.4,1884,50.7,91,0,0,0,0,0,0
3702,37:19.6,M17057,M,297.0,307.9,1534,33.4,26,0,0,0,0,0,0
3703,15:19.6,L52283,L,303.5,314.2,1505,44.1,65,0,0,0,0,0,0
3704,38:19.6,L52284,L,304.0,314.7,1756,25.5,163,0,0,0,0,0,0
3705,53:19.6,M17058,M,301.8,311.7,1554,42.7,29,0,0,0,0,0,0
3706,37:19.6,M17059,M,297.3,307.3,1687,24.2,84,0,0,0,0,0,0
3707,33:19.6,L52285,L,299.4,310.5,1554,35.5,107,0,0,0,0,0,0
3708,27:19.6,L52286,L,300.4,310.6,1402,39.9,132,0,0,0,0,0,0
3709,17:19.6,L52287,L,298.6,309.2,1753,49.4,172,0,0,0,0,0,0
3710,29:19.6,M17060,M,296.8,307.3,1506,43.7,64,0,0,0,0,0,0
3711,01:19.6,M17061,M,300.1,310.0,1540,32.4,89,0,0,0,0,0,0
3712,28:19.6,H31364,H,299.9,311.3,1439,49.0,176,0,0,0,0,0,0
3713,37:19.6,L52288,L,298.3,309.0,1800,29.1,42,0,0,0,0,0,0
3714,46:19.6,L52289,L,301.5,312.5,1958,34.6,82,0,0,0,0,0,0
3715,34:19.6,M17062,M,295.7,305.4,1474,41.4,12,0,0,0,0,0,0
3716,15:19.6,L52290,L,303.3,311.6,1295,52.2,14,1,0,1,0,0,0
3717,31:19.6,M17063,M,301.5,309.6,1333,43.9,82,1,0,1,0,0,0
3718,23:19.6,L52291,L,299.0,308.6,1732,34.1,0,0,0,0,0,0,0
3719,22:19.6,L52292,L,302.4,310.1,1362,56.9,49,1,0,1,0,0,0
3720,22:19.6,L52293,L,298.9,309.0,1781,31.2,53,0,0,0,0,0,0
3721,30:19.6,L52294,L,301.5,309.5,1231,57.6,42,1,0,1,0,0,0
3722,47:19.6,L52295,L,302.0,313.0,1567,46.9,140,0,0,0,0,0,0
3723,07:19.6,L52296,L,299.7,307.2,1261,56.0,62,1,0,1,0,0,0
3724,33:19.6,M17064,M,295.8,306.3,1494,30.4,63,0,0,0,0,0,0
3725,56:19.6,L52297,L,304.0,313.7,1758,46.3,77,0,0,0,0,0,0
3726,31:19.6,H31365,H,301.6,312.5,1693,36.6,115,0,0,0,0,0,0
3727,00:19.6,L52298,L,300.8,310.4,1558,41.0,3,0,0,0,0,0,0
3728,41:19.6,M17065,M,297.6,308.9,1884,52.1,30,0,0,0,0,0,0
3729,02:19.6,L52299,L,296.4,306.0,1597,41.2,77,0,0,0,0,0,0
3730,07:19.6,H31366,H,301.1,310.9,1499,23.6,41,0,0,0,0,0,0
3731,07:19.6,L52300,L,302.8,312.9,1845,35.8,124,0,0,0,0,0,0
3732,11:19.6,M17066,M,296.2,307.6,1459,41.4,54,0,0,0,0,0,0
3733,01:19.6,L52301,L,303.1,313.5,1709,42.4,133,0,0,0,0,0,0
3734,02:19.6,L52302,L,302.6,313.5,1425,64.7,166,0,0,0,0,0,0
3735,33:19.6,L52303,L,299.7,310.5,1858,21.0,10,0,0,0,0,0,0
3736,45:19.6,L52304,L,298.0,309.5,1383,44.7,85,0,0,0,0,0,0
3737,05:19.6,H31367,H,295.8,305.8,1664,46.7,34,0,0,0,0,0,0
3738,09:19.6,L52305,L,303.3,313.5,1698,30.6,163,0,0,0,0,0,0
3739,32:19.6,L52306,L,300.7,307.3,1234,59.2,16,1,0,1,0,0,0
3740,44:19.6,M17067,M,298.8,310.0,1528,44.2,70,0,0,0,0,0,0
3741,28:19.6,L52307,L,303.4,313.5,1923,50.8,96,0,0,0,0,0,0
3742,38:19.6,L52308,L,296.9,307.7,1772,44.4,45,0,0,0,0,0,0
3743,16:19.6,M17068,M,302.7,310.1,1260,49.0,7,1,0,1,0,0,0
3744,36:19.6,L52309,L,304.0,314.6,1534,39.3,178,0,0,0,0,0,0
3745,57:19.6,M17069,M,299.2,306.3,1241,68.3,141,1,0,1,0,0,0
3746,48:19.6,H31368,H,299.0,308.9,1840,31.1,31,0,0,0,0,0,0
3747,10:19.6,H31369,H,299.1,309.9,1617,35.2,52,0,0,0,0,0,0
3748,40:19.6,M17070,M,301.6,311.9,1461,27.1,13,0,0,0,0,0,0
3749,44:19.6,L52310,L,298.6,309.1,1580,40.4,45,0,0,0,0,0,0
3750,03:19.6,H31370,H,301.6,309.0,1273,64.8,177,1,0,1,0,0,0
3751,17:19.6,M17071,M,301.5,311.4,1406,29.8,122,0,0,0,0,0,0
3752,59:19.6,L52311,L,303.4,313.1,1622,41.8,48,0,0,0,0,0,0
3753,36:19.6,M17072,M,296.4,306.6,1548,23.5,173,0,0,0,0,0,0
3754,49:19.6,H31371,H,296.6,307.3,1915,44.3,85,0,0,0,0,0,0
3755,54:19.6,L52312,L,304.3,314.4,1663,27.4,68,0,0,0,0,0,0
3756,09:19.6,L52313,L,302.6,313.9,1693,38.3,67,0,0,0,0,0,0
3757,07:19.6,L52314,L,304.1,314.8,1668,28.9,111,0,0,0,0,0,0
3758,34:19.6,M17073,M,299.3,309.3,1630,31.1,92,0,0,0,0,0,0
3759,20:19.6,L52315,L,298.3,308.3,1647,30.6,39,0,0,0,0,0,0
3760,22:19.6,L52316,L,303.8,314.3,1432,42.7,48,0,0,0,0,0,0
3761,59:19.6,L52317,L,302.8,312.3,1811,53.1,110,0,0,0,0,0,0
3762,16:19.6,M17074,M,300.5,311.1,1436,42.0,112,0,0,0,0,0,0
3763,41:19.6,M17075,M,300.2,310.4,1657,26.8,80,0,0,0,0,0,0
3764,41:19.6,L52318,L,302.6,314.0,1790,46.4,144,0,0,0,0,0,0
3765,17:19.6,H31372,H,303.7,314.2,1422,39.6,6,0,0,0,0,0,0
3766,38:19.6,L52319,L,302.6,313.4,1560,14.7,174,0,0,0,0,0,0
3767,43:19.6,L52320,L,300.3,311.5,1750,27.9,7,0,0,0,0,0,0
3768,57:19.6,L52321,L,298.2,309.4,1492,44.2,177,0,0,0,0,0,0
3769,32:19.6,L52322,L,300.9,311.6,1752,21.7,15,0,0,0,0,0,0
3770,27:19.6,L52323,L,304.2,315.2,1553,40.8,106,0,0,0,0,0,0
3771,06:19.6,L52324,L,303.9,313.4,1611,41.9,25,0,0,0,0,0,0
3772,00:19.6,L52325,L,300.0,310.0,1457,28.8,3,0,0,0,0,0,0
3773,48:19.6,M17076,M,296.8,308.2,1659,31.9,98,0,0,0,0,0,0
3774,54:19.6,H31373,H,296.6,307.5,1757,45.4,168,0,0,0,0,0,0
3775,05:19.6,L52326,L,297.8,308.9,1578,40.7,37,0,0,0,0,0,0
3776,59:19.6,L52327,L,298.0,308.6,1405,22.6,88,0,0,0,0,0,0
3777,14:19.6,L52328,L,301.8,312.1,1507,23.8,47,0,0,0,0,0,0
3778,45:19.6,L52329,L,298.6,309.9,1826,44.4,88,0,0,0,0,0,0
3779,26:19.6,L52330,L,301.5,313.0,1437,48.8,175,0,0,0,0,0,0
3780,12:19.6,H31374,H,296.5,307.3,1736,23.6,168,0,0,0,0,0,0
3781,45:19.6,L52331,L,302.6,313.3,1753,44.7,71,0,0,0,0,0,0
3782,02:19.6,M17077,M,303.5,313.1,1464,38.8,66,0,0,0,0,0,0
3783,13:19.6,L52332,L,295.4,305.9,1530,53.6,15,0,0,0,0,0,0
3784,30:19.6,L52333,L,303.5,313.0,1596,22.7,32,0,0,0,0,0,0
3785,11:19.6,L52334,L,300.0,310.0,1626,46.5,176,0,0,0,0,0,0
3786,43:19.6,L52335,L,298.0,308.0,1798,41.4,47,0,0,0,0,0,0
3787,10:19.6,L52336,L,297.1,308.4,1548,37.8,119,0,0,0,0,0,0
3788,39:19.6,L52337,L,298.9,308.9,1438,37.6,59,0,0,0,0,0,0
3789,31:19.6,L52338,L,296.8,307.8,1569,43.5,38,0,0,0,0,0,0
3790,16:19.6,M17078,M,302.5,313.8,1492,39.2,158,0,0,0,0,0,0
3791,20:19.6,M17079,M,299.3,310.5,1473,43.4,144,0,0,0,0,0,0
3792,49:19.6,L52339,L,297.9,308.5,1410,43.5,146,0,0,0,0,0,0
3793,31:19.6,M17080,M,299.7,310.5,1901,47.2,110,0,0,0,0,0,0
3794,07:19.6,M17081,M,298.5,309.2,1674,52.9,104,0,0,0,0,0,0
3795,39:19.6,L52340,L,302.2,312.0,1836,29.1,149,0,0,0,0,0,0
3796,17:19.6,M17082,M,298.6,310.0,1586,37.4,70,0,0,0,0,0,0
3797,20:19.6,H31375,H,301.7,312.6,1712,22.6,67,0,0,0,0,0,0
3798,31:19.6,H31376,H,299.0,310.1,1606,32.0,0,0,0,0,0,0,0
3799,31:19.6,L52341,L,299.7,310.0,1382,18.0,141,0,0,0,0,0,0
3800,49:19.6,M17083,M,301.9,309.2,1230,53.5,163,1,0,1,0,0,0
3801,11:19.6,L52342,L,302.1,310.2,1284,54.0,152,1,0,1,0,0,0
3802,35:19.6,M17084,M,296.9,308.3,1685,40.2,37,0,0,0,0,0,0
3803,18:19.6,M17085,M,300.1,309.9,1422,41.5,34,0,0,0,0,0,0
3804,30:19.6,L52343,L,298.0,309.4,1441,43.4,156,0,0,0,0,0,0
3805,44:19.6,M17086,M,299.9,307.1,1287,42.9,133,1,0,1,0,0,0
3806,16:19.6,L52344,L,297.6,307.3,1571,37.4,80,0,0,0,0,0,0
3807,41:19.6,L52345,L,304.1,314.6,1574,52.0,7,0,0,0,0,0,0
3808,09:19.6,L52346,L,300.7,312.0,1445,46.8,76,0,0,0,0,0,0
3809,47:19.6,L52347,L,301.9,312.0,1620,56.2,19,0,0,0,0,0,0
3810,09:19.6,L52348,L,295.4,305.4,1414,31.3,44,0,0,0,0,0,0
3811,40:19.6,M17087,M,301.1,312.3,1528,22.9,132,0,0,0,0,0,0
3812,40:19.6,M17088,M,297.8,307.4,1670,40.1,7,0,0,0,0,0,0
3813,50:19.6,M17089,M,296.2,306.8,1793,33.1,83,0,0,0,0,0,0
3814,56:19.6,L52349,L,303.8,313.9,1457,23.4,64,0,0,0,0,0,0
3815,04:19.6,L52350,L,298.0,308.0,1602,40.1,81,0,0,0,0,0,0
3816,12:19.6,L52351,L,301.1,307.7,1269,54.0,14,1,0,1,0,0,0
3817,35:19.6,L52352,L,302.5,312.2,1601,46.9,157,0,0,0,0,0,0
3818,35:19.6,L52353,L,301.0,308.5,1358,37.6,160,1,0,1,0,0,0
3819,22:19.6,L52354,L,300.9,311.8,1734,48.4,117,0,0,0,0,0,0
3820,58:19.6,M17090,M,298.0,308.8,1584,50.0,142,0,0,0,0,0,0
3821,31:19.6,L52355,L,303.3,311.4,1259,43.5,192,1,0,1,0,0,0
3822,56:19.6,L52356,L,303.1,312.9,1665,41.1,80,0,0,0,0,0,0
3823,21:19.6,L52357,L,297.0,307.2,1839,49.0,167,0,0,0,0,0,0
3824,18:19.6,M17091,M,301.4,312.5,1574,54.0,143,0,0,0,0,0,0
3825,18:19.6,M17092,M,296.0,306.9,1674,37.9,117,0,0,0,0,0,0
3826,15:19.6,L52358,L,299.9,310.9,1499,30.8,87,0,0,0,0,0,0
3827,57:19.6,H31377,H,302.8,309.8,1172,50.0,78,1,0,1,0,0,0
3828,56:19.6,L52359,L,303.6,314.7,1857,47.8,178,0,0,0,0,0,0
3829,23:19.6,L52360,L,303.8,314.2,1513,49.8,176,0,0,0,0,0,0
3830,27:19.6,L52361,L,299.5,309.8,1495,28.6,96,0,0,0,0,0,0
3831,49:19.6,L52362,L,302.0,313.2,1413,48.0,72,0,0,0,0,0,0
3832,37:19.6,M17093,M,304.5,315.6,1400,66.5,150,0,0,0,0,0,0
3833,55:19.6,L52363,L,302.4,309.0,1196,38.5,159,1,0,1,0,0,0
3834,51:19.6,M17094,M,299.0,309.5,1662,40.8,121,0,0,0,0,0,0
3835,46:19.6,L52364,L,299.0,309.9,1600,43.6,56,0,0,0,0,0,0
3836,17:19.6,M17095,M,300.5,310.4,1476,43.5,157,0,0,0,0,0,0
3837,07:19.6,L52365,L,303.3,313.0,1606,57.1,17,0,0,0,0,0,0
3838,07:19.6,L52366,L,303.8,314.7,1763,42.6,155,0,0,0,0,0,0
3839,00:19.6,M17096,M,301.6,311.7,1462,44.6,2,0,0,0,0,0,0
3840,36:19.6,L52367,L,302.1,313.1,1748,52.7,43,0,0,0,0,0,0
3841,04:19.6,L52368,L,302.9,313.1,1551,29.4,138,0,0,0,0,0,0
3842,54:19.6,L52369,L,296.0,307.3,1563,34.0,77,0,0,0,0,0,0
3843,46:19.6,M17097,M,299.0,305.6,1299,31.0,165,1,0,1,0,0,0
3844,21:19.6,H31378,H,301.8,313.3,1404,48.9,33,0,0,0,0,0,0
3845,28:19.6,L52370,L,299.9,310.5,1984,46.8,179,0,0,0,0,0,0
3846,44:19.6,H31379,H,296.9,307.9,1591,28.0,139,0,0,0,0,0,0
3847,02:19.6,L52371,L,300.3,311.7,1747,43.9,117,0,0,0,0,0,0
3848,13:19.6,L52372,L,303.9,311.1,1315,64.9,58,1,0,1,0,0,0
3849,16:19.6,L52373,L,299.9,307.9,1309,56.1,2,1,0,1,0,0,0
3850,14:19.6,L52374,L,298.7,309.4,1546,32.7,147,0,0,0,0,0,0
3851,52:19.6,L52375,L,302.4,313.2,1457,26.7,139,0,0,0,0,0,0
3852,38:19.6,L52376,L,295.4,305.7,1469,39.5,46,0,0,0,0,0,0
3853,29:19.6,H31380,H,298.1,309.4,1436,48.2,26,0,0,0,0,0,0
3854,02:19.6,M17098,M,299.8,310.0,1565,47.7,137,0,0,0,0,0,0
3855,52:19.6,L52377,L,302.4,309.2,1177,49.9,26,1,0,1,0,0,0
3856,15:19.6,H31381,H,303.0,313.0,1540,41.2,169,0,0,0,0,0,0
3857,53:19.6,M17099,M,302.4,311.9,1474,39.9,157,0,0,0,0,0,0
3858,30:19.6,L52378,L,299.9,307.3,1330,57.9,156,1,0,1,0,0,0
3859,08:19.6,H31382,H,301.3,311.5,1490,33.2,67,0,0,0,0,0,0
3860,53:19.6,L52379,L,298.5,308.4,1447,59.8,89,0,0,0,0,0,0
3861,21:19.6,L52380,L,301.5,312.2,1621,32.1,177,0,0,0,0,0,0
3862,08:19.6,L52381,L,303.2,313.5,1671,52.7,67,0,0,0,0,0,0
3863,37:19.6,L52382,L,296.8,306.4,1708,34.1,11,0,0,0,0,0,0
3864,33:19.6,L52383,L,302.5,312.3,1739,33.3,56,0,0,0,0,0,0
3865,46:19.6,M17100,M,295.4,306.6,1959,43.4,16,0,0,0,0,0,0
3866,44:19.6,L52384,L,303.3,313.4,1499,28.3,72,0,0,0,0,0,0
3867,26:19.6,L52385,L,300.1,306.6,1237,50.8,6,1,0,1,0,0,0
3868,20:19.6,L52386,L,296.1,307.2,1480,43.0,77,0,0,0,0,0,0
3869,25:19.6,L52387,L,300.4,310.9,1521,43.3,108,0,0,0,0,0,0
3870,41:19.6,L52388,L,297.0,308.4,1681,28.6,11,0,0,0,0,0,0
3871,22:19.6,L52389,L,298.7,309.3,1488,52.7,172,0,0,0,0,0,0
3872,54:19.6,L52390,L,302.5,313.1,1536,41.4,128,0,0,0,0,0,0
3873,19:19.6,M17101,M,295.7,306.9,1634,31.3,40,0,0,0,0,0,0
3874,54:19.6,L52391,L,296.4,307.6,1414,39.6,110,0,0,0,0,0,0
3875,30:19.6,L52392,L,300.8,312.2,1613,37.3,171,0,0,0,0,0,0
3876,55:19.6,M17102,M,303.9,314.2,1718,48.2,179,0,0,0,0,0,0
3877,19:19.6,M17103,M,301.4,312.0,1515,49.2,10,0,0,0,0,0,0
3878,52:19.6,M17104,M,301.2,308.1,1352,49.4,140,1,0,1,0,0,0
3879,49:19.6,H31383,H,301.3,311.2,1490,41.2,88,0,0,0,0,0,0
3880,37:19.6,M17105,M,300.2,307.2,1275,48.8,33,1,0,1,0,0,0
3881,15:19.6,L52393,L,303.8,313.4,1525,34.7,11,0,0,0,0,0,0
3882,51:19.6,H31384,H,299.1,309.0,1930,42.6,56,0,0,0,0,0,0
3883,35:19.6,M17106,M,297.2,306.8,1560,37.9,80,0,0,0,0,0,0
3884,13:19.6,M17107,M,302.7,312.8,1543,26.4,155,0,0,0,0,0,0
3885,44:19.6,M17108,M,295.9,307.3,1404,36.9,87,0,0,0,0,0,0
3886,47:19.6,L52394,L,297.0,307.4,1725,22.4,13,0,0,0,0,0,0
3887,14:19.6,M17109,M,304.0,314.4,1545,39.9,57,0,0,0,0,0,0
3888,24:19.6,L52395,L,304.3,315.4,1537,45.1,19,0,0,0,0,0,0
3889,10:19.6,M17110,M,299.8,310.3,1621,35.2,97,0,0,0,0,0,0
3890,38:19.6,M17111,M,299.1,309.0,1493,38.9,39,0,0,0,0,0,0
3891,40:19.6,L52396,L,302.5,313.3,1867,39.4,148,0,0,0,0,0,0
3892,12:19.6,M17112,M,302.4,313.3,1728,42.7,50,0,0,0,0,0,0
3893,15:19.6,L52397,L,301.9,313.1,1688,37.1,151,0,0,0,0,0,0
3894,02:19.6,L52398,L,300.0,309.7,1718,33.8,155,0,0,0,0,0,0
3895,37:19.6,L52399,L,295.5,306.9,1455,44.8,32,0,0,0,0,0,0
3896,15:19.6,L52400,L,303.3,310.8,1246,37.6,105,1,0,1,0,0,0
3897,43:19.6,M17113,M,301.4,308.3,1371,48.2,21,1,0,1,0,0,0
3898,16:19.6,L52401,L,297.9,308.9,1438,30.1,76,0,0,0,0,0,0
3899,16:19.6,L52402,L,299.8,311.3,1678,28.7,137,0,0,0,0,0,0
3900,46:19.6,M17114,M,296.9,307.6,1527,36.4,177,0,0,0,0,0,0
3901,25:19.6,L52403,L,298.6,310.1,1467,39.1,65,0,0,0,0,0,0
3902,16:19.6,M17115,M,301.7,311.9,1452,44.7,84,0,0,0,0,0,0
3903,27:19.6,L52404,L,295.9,306.2,1778,29.3,176,0,0,0,0,0,0
3904,33:19.6,M17116,M,295.5,305.3,1708,51.7,4,0,0,0,0,0,0
3905,53:19.6,L52405,L,301.0,307.9,1365,39.9,140,1,0,1,0,0,0
3906,26:19.6,L52406,L,297.1,307.8,1638,41.0,21,0,0,0,0,0,0
3907,26:19.6,L52407,L,297.6,308.5,1545,48.8,95,0,0,0,0,0,0
3908,58:19.6,L52408,L,301.3,308.8,1355,44.4,129,1,0,1,0,0,0
3909,34:19.6,M17117,M,298.3,309.0,1668,37.4,140,0,0,0,0,0,0
3910,00:19.6,L52409,L,295.4,306.8,1621,39.0,25,0,0,0,0,0,0
3911,06:19.6,M17118,M,303.5,313.0,1534,44.6,143,0,0,0,0,0,0
3912,46:19.6,H31385,H,295.4,305.3,1735,34.1,102,0,0,0,0,0,0
3913,12:19.6,L52410,L,297.4,306.9,1392,44.7,18,0,0,0,0,0,0
3914,46:19.6,M17119,M,296.8,307.3,1628,49.0,60,0,0,0,0,0,0
3915,56:19.6,L52411,L,304.3,311.6,1279,49.7,146,1,0,1,0,0,0
3916,56:19.6,M17120,M,301.7,312.4,1599,40.6,105,0,0,0,0,0,0
3917,52:19.6,H31386,H,298.7,309.3,1473,41.6,120,0,0,0,0,0,0
3918,19:19.6,H31387,H,302.3,312.1,1457,33.0,64,0,0,0,0,0,0
3919,20:19.6,L52412,L,299.5,309.4,1618,42.0,42,0,0,0,0,0,0
3920,05:19.6,L52413,L,299.8,310.2,1494,27.7,71,0,0,0,0,0,0
3921,41:19.6,L52414,L,301.5,312.2,1693,44.7,157,0,0,0,0,0,0
3922,02:19.6,M17121,M,296.6,306.9,1682,58.5,12,0,0,0,0,0,0
3923,07:19.6,M17122,M,298.1,308.2,1679,41.3,51,0,0,0,0,0,0
3924,33:19.6,M17123,M,301.1,311.8,1516,40.0,98,0,0,0,0,0,0
3925,37:19.6,M17124,M,303.6,315.0,1683,28.4,159,0,0,0,0,0,0
3926,10:19.6,M17125,M,300.6,310.2,1471,27.5,168,0,0,0,0,0,0
3927,04:19.6,L52415,L,300.0,307.7,1316,52.4,78,1,0,1,0,0,0
3928,54:19.6,L52416,L,300.4,310.8,1488,42.3,4,0,0,0,0,0,0
3929,42:19.6,L52417,L,303.9,314.8,1399,46.3,79,0,0,0,0,0,0
3930,19:19.6,M17126,M,300.0,310.1,1511,46.0,15,0,0,0,0,0,0
3931,02:19.6,L52418,L,300.3,311.6,1380,42.3,169,0,0,0,0,0,0
3932,49:19.6,L52419,L,300.5,310.7,1741,26.6,153,0,0,0,0,0,0
3933,54:19.6,M17127,M,299.0,308.6,1682,46.9,77,0,0,0,0,0,0
3934,06:19.6,L52420,L,299.5,306.4,1207,46.8,156,1,0,1,0,0,0
3935,10:19.6,M17128,M,303.8,314.7,1585,28.8,109,0,0,0,0,0,0
3936,43:19.6,L52421,L,296.8,307.6,1503,49.0,4,0,0,0,0,0,0
3937,06:19.6,M17129,M,299.7,310.1,1622,46.9,5,0,0,0,0,0,0
3938,44:19.6,L52422,L,300.8,310.7,1468,56.9,120,0,0,0,0,0,0
3939,27:19.6,L52423,L,301.4,312.7,1527,27.0,163,0,0,0,0,0,0
3940,18:19.6,L52424,L,301.9,311.8,1533,24.4,164,0,0,0,0,0,0
3941,12:19.6,L52425,L,297.2,307.5,1442,41.6,60,0,0,0,0,0,0
3942,10:19.6,L52426,L,297.4,308.1,1606,19.6,38,0,0,0,0,0,0
3943,05:19.6,L52427,L,298.2,308.2,1723,42.2,170,0,0,0,0,0,0
3944,54:19.6,L52428,L,304.1,314.7,1666,60.1,23,0,0,0,0,0,0
3945,55:19.6,L52429,L,304.0,310.8,1211,51.9,81,1,0,1,0,0,0
3946,51:19.6,M17130,M,302.8,312.6,1450,29.9,73,0,0,0,0,0,0
3947,08:19.6,M17131,M,301.8,309.9,1201,60.0,189,1,0,1,0,0,0
3948,40:19.6,L52430,L,300.4,311.9,1697,46.6,157,0,0,0,0,0,0
3949,48:19.6,H31388,H,299.5,309.7,1803,50.0,37,0,0,0,0,0,0
3950,21:19.6,M17132,M,296.4,305.9,1482,33.8,99,0,0,0,0,0,0
3951,14:19.6,L52431,L,301.7,311.7,1875,36.5,132,0,0,0,0,0,0
3952,40:19.6,L52432,L,297.0,306.6,1627,54.6,151,0,0,0,0,0,0
3953,54:19.6,L52433,L,297.6,308.2,1402,48.8,73,0,0,0,0,0,0
3954,55:19.6,L52434,L,298.7,309.6,2043,39.6,128,0,0,0,0,0,0
3955,42:19.6,M17133,M,303.0,313.3,1631,24.5,147,0,0,0,0,0,0
3956,17:19.6,L52435,L,296.3,307.6,1636,53.8,138,0,0,0,0,0,0
3957,10:19.6,M17134,M,304.5,315.6,1902,31.0,60,0,0,0,0,0,0
3958,08:19.6,M17135,M,303.5,313.6,1442,38.1,20,0,0,0,0,0,0
3959,50:19.6,L52436,L,299.1,309.4,1737,47.9,91,0,0,0,0,0,0
3960,30:19.6,L52437,L,300.7,310.9,1921,37.5,97,0,0,0,0,0,0
3961,51:19.6,L52438,L,296.2,306.1,1534,42.2,95,0,0,0,0,0,0
3962,45:19.6,L52439,L,295.7,306.4,1488,40.3,116,0,0,0,0,0,0
3963,18:19.6,M17136,M,297.6,307.2,1558,36.8,49,0,0,0,0,0,0
3964,14:19.6,L52440,L,301.7,311.7,1408,36.1,155,0,0,0,0,0,0
3965,07:19.6,L52441,L,303.9,313.8,1438,25.4,68,0,0,0,0,0,0
3966,37:19.6,L52442,L,304.5,314.5,1401,53.2,1,0,0,0,0,0,0
3967,29:19.6,H31389,H,301.6,312.0,1512,49.4,51,0,0,0,0,0,0
3968,29:19.6,L52443,L,297.9,309.0,1769,24.6,27,0,0,0,0,0,0
3969,28:19.6,M17137,M,302.8,312.5,1543,25.0,149,0,0,0,0,0,0
3970,07:19.6,L52444,L,299.7,309.3,1636,40.1,13,0,0,0,0,0,0
3971,21:19.6,H31390,H,299.9,310.5,1481,40.7,129,0,0,0,0,0,0
3972,23:19.6,L52445,L,302.3,309.4,1370,55.7,81,1,0,1,0,0,0
3973,22:19.6,L52446,L,298.8,309.8,1488,27.8,20,0,0,0,0,0,0
3974,58:19.6,L52447,L,301.8,311.7,1555,23.3,57,0,0,0,0,0,0
3975,23:19.6,H31391,H,301.8,313.3,1558,36.1,28,0,0,0,0,0,0
3976,08:19.6,L52448,L,296.3,307.6,1663,40.9,62,0,0,0,0,0,0
3977,43:19.6,L52449,L,299.8,310.2,1644,44.5,99,0,0,0,0,0,0
3978,22:19.6,M17138,M,297.5,308.1,1501,50.8,61,0,0,0,0,0,0
3979,29:19.6,L52450,L,300.2,311.2,1651,51.2,168,0,0,0,0,0,0
3980,42:19.6,M17139,M,301.4,308.3,1365,51.7,20,1,0,1,0,0,0
3981,21:19.6,L52451,L,304.0,314.0,1431,44.3,147,0,0,0,0,0,0
3982,58:19.6,M17140,M,302.7,313.8,1944,31.0,108,0,0,0,0,0,0
3983,19:19.6,L52452,L,300.8,310.7,1426,24.7,125,0,0,0,0,0,0
3984,42:19.6,H31392,H,298.5,309.7,1878,38.2,101,0,0,0,0,0,0
3985,40:19.6,L52453,L,303.5,314.1,1722,31.3,91,0,0,0,0,0,0
3986,17:19.6,H31393,H,303.9,311.5,1365,57.2,11,1,0,1,0,0,0
3987,26:19.6,L52454,L,303.0,313.9,1772,31.8,169,0,0,0,0,0,0
3988,07:19.6,L52455,L,300.7,312.1,1518,31.6,156,0,0,0,0,0,0
3989,22:19.6,M17141,M,300.5,310.5,1891,30.1,46,0,0,0,0,0,0
