UDI,Timestamp,Product ID,Type of Failure,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
3724,44:19.6,L62212,L,297.3,308.2,1168,41.4,73,0,0,0,0,0,0
3725,19:19.6,M21134,M,299.2,308.8,1690,37.9,228,1,1,0,0,0,0
3726,12:19.6,L62213,L,295.8,307.2,1521,42.3,22,0,0,0,0,0,0
3727,41:19.6,L62214,L,302.7,314.1,1830,17.2,54,0,0,0,0,0,0
3728,29:19.6,M21135,M,297.8,307.8,1262,44.5,177,0,0,0,0,0,0
3729,37:19.6,M21136,M,303.9,314.0,1513,22.2,193,0,0,0,0,0,0
3730,40:19.6,H35380,H,301.3,312.3,1638,45.6,135,0,0,0,0,0,0
3731,32:19.6,L62215,L,302.3,312.1,1558,41.8,112,0,0,0,0,0,0
3732,54:19.6,M21137,M,298.0,309.2,1462,42.2,207,1,1,0,0,0,0
3733,16:19.6,L62216,L,295.7,305.6,1839,37.3,133,0,0,0,0,0,0
3734,36:19.6,L62217,L,300.9,311.1,1664,33.2,11,0,0,0,0,0,0
3735,37:19.6,L62218,L,297.7,308.1,1492,39.9,21,0,0,0,0,0,0
3736,21:19.6,H35381,H,297.5,309.0,1464,31.8,157,0,0,0,0,0,0
3737,41:19.6,L62219,L,301.7,311.2,1737,55.7,32,0,0,0,0,0,0
3738,38:19.6,M21138,M,300.8,310.4,1602,57.2,36,0,0,0,0,0,0
3739,26:19.6,L62220,L,298.6,309.1,1258,57.4,148,0,0,0,0,0,0
3740,53:19.6,L62221,L,299.9,310.5,1335,48.0,158,0,0,0,0,0,0
3741,32:19.6,L62222,L,303.0,312.6,1401,42.3,2,0,0,0,0,0,0
3742,36:19.6,M21139,M,297.2,308.0,1288,33.9,70,0,0,0,0,0,0
3743,19:19.6,M21140,M,298.8,308.6,1548,53.9,179,0,0,0,0,0,0
3744,48:19.6,L62223,L,297.8,307.6,1540,34.4,168,0,0,0,0,0,0
3745,57:19.6,L62224,L,295.8,306.9,1701,41.9,187,0,0,0,0,0,0
3746,06:19.6,L62225,L,300.8,311.6,1671,40.9,68,0,0,0,0,0,0
3747,35:19.6,L62226,L,295.9,307.2,1335,32.1,55,0,0,0,0,0,0
3748,46:19.6,L62227,L,297.7,308.3,1316,33.5,124,0,0,0,0,0,0
3749,59:19.6,L62228,L,296.7,307.1,1187,51.2,144,0,0,0,0,0,0
3750,23:19.6,M21141,M,302.5,313.1,1484,32.9,38,0,0,0,0,0,0
3751,22:19.6,L62229,L,303.1,313.1,1815,55.9,45,0,0,0,0,0,0
3752,16:19.6,L62230,L,300.2,310.6,1522,32.3,48,0,0,0,0,0,0
3753,33:19.6,L62231,L,298.9,309.0,1517,32.6,231,1,1,0,0,0,0
3754,52:19.6,L62232,L,301.0,311.2,1168,35.6,60,0,0,0,0,0,0
3755,07:19.6,L62233,L,301.0,310.6,1545,41.6,115,0,0,0,0,0,0
3756,14:19.6,L62234,L,297.5,307.2,1217,9.5,151,0,0,0,0,0,0
3757,48:19.6,M21142,M,296.3,307.4,1168,22.5,33,0,0,0,0,0,0
3758,57:19.6,L62235,L,299.6,310.6,1489,28.6,67,0,0,0,0,0,0
3759,28:19.6,L62236,L,296.5,306.2,1537,26.9,22,0,0,0,0,0,0
3760,26:19.6,L62237,L,302.1,313.3,1343,33.0,177,0,0,0,0,0,0
3761,08:19.6,L62238,L,299.6,310.9,1168,50.7,24,0,0,0,0,0,0
3762,17:19.6,L62239,L,302.7,312.4,1307,25.5,167,0,0,0,0,0,0
3763,06:19.6,L62240,L,297.1,306.7,1335,40.5,58,0,0,0,0,0,0
3764,31:19.6,L62241,L,299.2,309.6,1168,46.1,158,0,0,0,0,0,0
3765,51:19.6,M21143,M,297.4,308.8,1823,32.5,144,0,0,0,0,0,0
3766,27:19.6,L62242,L,304.2,313.8,1672,39.9,21,0,0,0,0,0,0
3767,15:19.6,M21144,M,298.0,308.6,1559,24.8,12,0,0,0,0,0,0
3768,27:19.6,L62243,L,302.0,311.7,1756,24.5,8,0,0,0,0,0,0
3769,00:19.6,L62244,L,304.2,315.2,1173,32.6,181,0,0,0,0,0,0
3770,39:19.6,M21145,M,295.9,306.5,1337,25.0,212,1,1,0,0,0,0
3771,51:19.6,L62245,L,302.2,311.8,1460,36.0,105,0,0,0,0,0,0
3772,36:19.6,L62246,L,295.7,305.3,1742,36.8,87,0,0,0,0,0,0
3773,50:19.6,L62247,L,298.3,308.0,1809,24.9,32,0,0,0,0,0,0
3774,28:19.6,L62248,L,299.0,310.1,1593,50.0,176,0,0,0,0,0,0
3775,54:19.6,L62249,L,298.8,310.3,1184,46.1,133,0,0,0,0,0,0
3776,36:19.6,L62250,L,297.7,307.5,1541,50.9,78,0,0,0,0,0,0
3777,54:19.6,L62251,L,299.1,310.4,1562,35.7,39,0,0,0,0,0,0
3778,37:19.6,L62252,L,298.9,310.4,1473,54.2,122,0,0,0,0,0,0
3779,08:19.6,L62253,L,303.3,313.0,1616,48.1,166,0,0,0,0,0,0
3780,42:19.6,M21146,M,295.6,306.3,1792,43.4,88,0,0,0,0,0,0
3781,48:19.6,M21147,M,298.2,309.6,1684,39.1,158,0,0,0,0,0,0
3782,37:19.6,H35382,H,301.1,312.1,1768,46.8,238,1,1,0,0,0,0
3783,31:19.6,M21148,M,300.9,311.8,1326,43.6,122,0,0,0,0,0,0
3784,53:19.6,H35383,H,301.0,312.2,1593,46.3,62,0,0,0,0,0,0
3785,18:19.6,M21149,M,297.3,308.3,1524,28.3,16,0,0,0,0,0,0
3786,12:19.6,L62254,L,299.6,310.7,2016,34.8,51,0,0,0,0,0,0
3787,50:19.6,L62255,L,301.8,312.6,1746,62.5,168,0,0,0,0,0,0
3788,52:19.6,L62256,L,298.9,309.5,1376,53.6,17,0,0,0,0,0,0
3789,13:19.6,H35384,H,298.3,308.5,1459,35.8,9,0,0,0,0,0,0
3790,50:19.6,L62257,L,295.9,306.4,1272,33.6,131,0,0,0,0,0,0
3791,05:19.6,L62258,L,301.2,311.4,1669,26.8,236,1,1,0,0,0,0
3792,39:19.6,L62259,L,295.8,306.1,1653,40.9,84,0,0,0,0,0,0
3793,42:19.6,L62260,L,301.9,312.0,1381,22.5,108,0,0,0,0,0,0
3794,24:19.6,M21150,M,304.4,315.5,1366,35.4,82,0,0,0,0,0,0
3795,07:19.6,L62261,L,300.4,311.2,1586,46.4,22,0,0,0,0,0,0
3796,05:19.6,L62262,L,299.7,311.2,1673,38.9,75,0,0,0,0,0,0
3797,43:19.6,M21151,M,298.4,308.2,1594,38.8,120,0,0,0,0,0,0
3798,30:19.6,M21152,M,300.3,310.6,1613,48.6,206,1,1,0,0,0,0
3799,54:19.6,L62263,L,296.6,306.8,1364,32.8,83,0,0,0,0,0,0
3800,25:19.6,H35385,H,295.7,305.3,1168,56.7,182,0,0,0,0,0,0
3801,59:19.6,H35386,H,304.3,315.7,1881,39.6,185,0,0,0,0,0,0
3802,06:19.6,L62264,L,300.8,311.8,1571,58.1,141,0,0,0,0,0,0
3803,21:19.6,H35387,H,300.8,311.1,1582,35.5,136,0,0,0,0,0,0
3804,22:19.6,H35388,H,301.8,311.6,1391,31.0,172,0,0,0,0,0,0
3805,49:19.6,L62265,L,304.2,313.8,1699,39.9,163,0,0,0,0,0,0
3806,21:19.6,L62266,L,299.2,309.3,1473,46.3,209,1,1,0,0,0,0
3807,20:19.6,L62267,L,301.3,312.4,1753,49.0,43,0,0,0,0,0,0
3808,07:19.6,L62268,L,299.4,310.4,1229,21.6,140,0,0,0,0,0,0
3809,01:19.6,L62269,L,295.4,306.0,1579,38.0,31,0,0,0,0,0,0
3810,26:19.6,L62270,L,299.8,310.5,1632,44.3,39,0,0,0,0,0,0
3811,58:19.6,L62271,L,302.0,312.4,1554,45.7,247,1,1,0,0,0,0
3812,53:19.6,L62272,L,303.1,313.8,1559,49.2,145,0,0,0,0,0,0
3813,15:19.6,L62273,L,297.2,306.7,1359,32.6,148,0,0,0,0,0,0
3814,01:19.6,L62274,L,299.8,311.0,1323,41.4,100,0,0,0,0,0,0
3815,47:19.6,L62275,L,300.7,310.8,1537,33.3,131,0,0,0,0,0,0
3816,43:19.6,L62276,L,299.4,310.5,1793,51.8,77,0,0,0,0,0,0
3817,57:19.6,L62277,L,299.9,310.0,1686,18.3,122,0,0,0,0,0,0
3818,20:19.6,M21153,M,297.7,307.6,1552,31.2,191,0,0,0,0,0,0
3819,24:19.6,L62278,L,297.3,306.9,1564,31.4,180,0,0,0,0,0,0
3820,39:19.6,M21154,M,299.1,310.2,1681,46.2,178,0,0,0,0,0,0
3821,18:19.6,L62279,L,304.3,313.9,1692,27.4,118,0,0,0,0,0,0
3822,06:19.6,L62280,L,302.6,313.0,1357,33.7,193,0,0,0,0,0,0
3823,02:19.6,L62281,L,304.2,314.4,1874,19.0,73,0,0,0,0,0,0
3824,10:19.6,L62282,L,299.0,309.3,1537,48.4,126,0,0,0,0,0,0
3825,49:19.6,L62283,L,302.2,313.7,1723,37.4,162,0,0,0,0,0,0
3826,52:19.6,L62284,L,302.1,312.1,1654,39.5,180,0,0,0,0,0,0
3827,08:19.6,H35389,H,297.7,309.2,1794,47.0,42,0,0,0,0,0,0
3828,49:19.6,M21155,M,297.5,308.5,1433,25.9,4,0,0,0,0,0,0
3829,25:19.6,M21156,M,298.7,309.0,1496,33.7,129,0,0,0,0,0,0
3830,13:19.6,L62285,L,303.6,314.6,1574,36.7,4,0,0,0,0,0,0
3831,22:19.6,M21157,M,299.0,308.8,1495,37.2,33,0,0,0,0,0,0
3832,16:19.6,M21158,M,297.1,308.5,1567,52.9,161,0,0,0,0,0,0
3833,51:19.6,H35390,H,297.7,307.5,1690,45.2,82,0,0,0,0,0,0
3834,51:19.6,M21159,M,296.6,307.3,1697,39.8,213,1,1,0,0,0,0
3835,35:19.6,M21160,M,299.9,310.0,1457,36.2,240,1,1,0,0,0,0
3836,13:19.6,L62286,L,300.9,311.4,1177,40.2,39,0,0,0,0,0,0
3837,30:19.6,M21161,M,298.6,309.4,1461,41.2,127,0,0,0,0,0,0
3838,21:19.6,L62287,L,304.5,314.2,1747,29.1,227,1,1,0,0,0,0
3839,51:19.6,H35391,H,295.7,306.0,1419,33.3,190,0,0,0,0,0,0
3840,53:19.6,L62288,L,300.4,311.7,1369,40.6,25,0,0,0,0,0,0
3841,27:19.6,M21162,M,300.9,311.6,1421,37.8,29,0,0,0,0,0,0
3842,48:19.6,M21163,M,299.3,309.3,1510,46.9,106,0,0,0,0,0,0
3843,08:19.6,M21164,M,298.4,308.3,1426,28.9,113,0,0,0,0,0,0
3844,30:19.6,L62289,L,298.7,308.7,1644,37.7,90,0,0,0,0,0,0
3845,31:19.6,L62290,L,295.7,306.3,1300,41.7,136,0,0,0,0,0,0
3846,53:19.6,L62291,L,300.5,311.9,1459,38.4,68,0,0,0,0,0,0
3847,41:19.6,L62292,L,296.6,307.2,1628,28.7,19,0,0,0,0,0,0
3848,25:19.6,L62293,L,299.3,308.8,1818,38.8,37,0,0,0,0,0,0
3849,51:19.6,M21165,M,300.7,310.9,1422,43.6,151,0,0,0,0,0,0
3850,47:19.6,L62294,L,298.8,310.1,1334,39.8,9,0,0,0,0,0,0
3851,42:19.6,H35392,H,300.9,310.8,1550,40.4,67,0,0,0,0,0,0
3852,54:19.6,L62295,L,301.5,311.4,1503,49.4,52,0,0,0,0,0,0
3853,26:19.6,L62296,L,302.1,312.7,1327,36.7,80,0,0,0,0,0,0
3854,12:19.6,L62297,L,303.0,314.0,1504,38.0,93,0,0,0,0,0,0
3855,45:19.6,L62298,L,299.8,311.1,1585,39.3,68,0,0,0,0,0,0
3856,03:19.6,L62299,L,302.6,313.4,1401,45.4,130,0,0,0,0,0,0
3857,03:19.6,L62300,L,298.4,308.9,1518,49.0,54,0,0,0,0,0,0
3858,45:19.6,M21166,M,299.0,310.3,1779,40.2,193,0,0,0,0,0,0
3859,50:19.6,L62301,L,302.4,312.6,1422,39.6,122,0,0,0,0,0,0
3860,43:19.6,L62302,L,303.0,313.0,1750,35.8,174,0,0,0,0,0,0
3861,55:19.6,M21167,M,302.8,313.6,1691,35.4,107,0,0,0,0,0,0
3862,13:19.6,L62303,L,299.5,309.3,1768,39.8,42,0,0,0,0,0,0
3863,18:19.6,L62304,L,296.4,306.4,1643,58.4,86,0,0,0,0,0,0
3864,55:19.6,M21168,M,300.3,311.5,1628,36.3,131,0,0,0,0,0,0
3865,35:19.6,M21169,M,297.6,307.2,1735,27.4,250,1,1,0,0,0,0
3866,29:19.6,M21170,M,297.6,308.7,1679,30.6,135,0,0,0,0,0,0
3867,52:19.6,M21171,M,300.4,310.7,1543,48.4,160,0,0,0,0,0,0
3868,24:19.6,L62305,L,300.4,311.3,1332,43.4,132,0,0,0,0,0,0
3869,31:19.6,H35393,H,298.5,308.5,1418,32.3,94,0,0,0,0,0,0
3870,58:19.6,L62306,L,297.9,307.9,1563,49.4,61,0,0,0,0,0,0
3871,58:19.6,H35394,H,300.8,311.9,1853,53.0,152,0,0,0,0,0,0
3872,42:19.6,L62307,L,303.9,313.9,1326,47.3,177,0,0,0,0,0,0
3873,53:19.6,L62308,L,299.9,311.2,1168,27.6,142,0,0,0,0,0,0
3874,25:19.6,M21172,M,304.0,314.9,1674,28.7,151,0,0,0,0,0,0
3875,40:19.6,M21173,M,297.1,307.5,1361,46.7,149,0,0,0,0,0,0
3876,41:19.6,L62309,L,296.9,307.5,1605,45.6,143,0,0,0,0,0,0
3877,47:19.6,M21174,M,296.6,308.0,1639,33.5,42,0,0,0,0,0,0
3878,23:19.6,L62310,L,296.1,307.5,1953,47.3,151,0,0,0,0,0,0
3879,06:19.6,M21175,M,295.4,306.9,1581,39.4,9,0,0,0,0,0,0
3880,03:19.6,M21176,M,298.8,309.4,1407,33.2,116,0,0,0,0,0,0
3881,47:19.6,L62311,L,302.6,313.5,1190,35.9,43,0,0,0,0,0,0
3882,21:19.6,L62312,L,297.8,308.9,1268,50.2,133,0,0,0,0,0,0
3883,34:19.6,L62313,L,298.5,309.1,1664,45.4,124,0,0,0,0,0,0
3884,23:19.6,L62314,L,298.6,308.3,1226,43.7,6,0,0,0,0,0,0
3885,20:19.6,M21177,M,303.8,314.3,1394,40.0,46,0,0,0,0,0,0
3886,49:19.6,H35395,H,303.4,314.3,1615,40.2,21,0,0,0,0,0,0
3887,15:19.6,L62315,L,301.1,312.2,1563,53.9,137,0,0,0,0,0,0
3888,22:19.6,M21178,M,302.0,312.6,1601,51.6,192,0,0,0,0,0,0
3889,51:19.6,M21179,M,298.3,309.7,1234,36.1,56,0,0,0,0,0,0
3890,20:19.6,M21180,M,303.5,314.0,1623,35.1,67,0,0,0,0,0,0
3891,12:19.6,L62316,L,302.1,313.1,1386,46.4,60,0,0,0,0,0,0
3892,10:19.6,L62317,L,300.2,310.6,1168,27.7,76,0,0,0,0,0,0
3893,08:19.6,L62318,L,300.0,311.0,1498,44.6,91,0,0,0,0,0,0
3894,38:19.6,M21181,M,301.1,311.9,1512,31.6,30,0,0,0,0,0,0
3895,41:19.6,M21182,M,300.7,310.9,1753,37.4,235,1,1,0,0,0,0
3896,24:19.6,L62319,L,303.0,312.7,1975,43.7,100,0,0,0,0,0,0
3897,00:19.6,L62320,L,302.6,313.6,1759,36.3,189,0,0,0,0,0,0
3898,12:19.6,L62321,L,302.0,313.4,1189,50.5,13,0,0,0,0,0,0
3899,39:19.6,H35396,H,302.4,313.7,1377,25.6,148,0,0,0,0,0,0
3900,46:19.6,M21183,M,298.0,307.6,1608,52.6,166,0,0,0,0,0,0
3901,22:19.6,M21184,M,298.4,309.4,1559,27.3,75,0,0,0,0,0,0
3902,36:19.6,L62322,L,296.3,305.9,1662,36.7,247,1,1,0,0,0,0
3903,03:19.6,L62323,L,303.3,314.4,1574,41.6,113,0,0,0,0,0,0
3904,20:19.6,H35397,H,301.9,312.7,1554,44.1,4,0,0,0,0,0,0
3905,39:19.6,L62324,L,296.2,306.6,1444,38.2,85,0,0,0,0,0,0
3906,21:19.6,L62325,L,302.5,313.9,1681,68.5,35,0,0,0,0,0,0
3907,19:19.6,L62326,L,296.8,306.4,1314,54.6,87,0,0,0,0,0,0
3908,42:19.6,L62327,L,300.4,311.1,1210,36.8,10,0,0,0,0,0,0
3909,07:19.6,L62328,L,300.9,312.1,1325,39.0,229,1,1,0,0,0,0
3910,27:19.6,L62329,L,302.7,313.8,1351,30.6,180,0,0,0,0,0,0
3911,08:19.6,L62330,L,299.2,309.0,1587,41.4,153,0,0,0,0,0,0
3912,02:19.6,L62331,L,295.7,305.9,1984,38.3,2,0,0,0,0,0,0
3913,35:19.6,L62332,L,300.1,309.8,1692,33.9,39,0,0,0,0,0,0
3914,09:19.6,M21185,M,300.7,311.3,1207,35.9,42,0,0,0,0,0,0
3915,17:19.6,L62333,L,298.6,308.3,1468,34.4,142,0,0,0,0,0,0
3916,25:19.6,H35398,H,302.8,312.4,1569,45.9,140,0,0,0,0,0,0
3917,55:19.6,L62334,L,299.8,311.2,1415,55.3,147,0,0,0,0,0,0
3918,42:19.6,L62335,L,301.1,311.2,1313,26.5,49,0,0,0,0,0,0
3919,39:19.6,M21186,M,298.9,310.2,2100,31.7,121,0,0,0,0,0,0
3920,26:19.6,M21187,M,299.5,309.2,1833,57.0,126,0,0,0,0,0,0
3921,03:19.6,M21188,M,300.9,310.5,1320,27.6,138,0,0,0,0,0,0
3922,10:19.6,L62336,L,303.3,313.5,1601,39.3,190,0,0,0,0,0,0
3923,22:19.6,L62337,L,302.3,313.8,1644,32.8,103,0,0,0,0,0,0
3924,59:19.6,H35399,H,303.4,313.1,1413,45.8,50,0,0,0,0,0,0
3925,55:19.6,L62338,L,301.7,312.2,1271,44.1,138,0,0,0,0,0,0
3926,51:19.6,L62339,L,300.4,311.0,1421,32.4,166,0,0,0,0,0,0
3927,42:19.6,M21189,M,303.6,313.5,1526,40.0,238,1,1,0,0,0,0
3928,55:19.6,H35400,H,296.8,307.2,1451,51.9,48,0,0,0,0,0,0
3929,04:19.6,L62340,L,303.7,315.1,1689,39.5,38,0,0,0,0,0,0
3930,31:19.6,L62341,L,295.7,307.0,1606,37.2,112,0,0,0,0,0,0
3931,50:19.6,L62342,L,300.2,309.7,1530,34.0,79,0,0,0,0,0,0
3932,04:19.6,L62343,L,295.6,306.2,1197,36.4,133,0,0,0,0,0,0
3933,20:19.6,L62344,L,298.6,308.6,1261,42.8,44,0,0,0,0,0,0
3934,04:19.6,M21190,M,296.6,306.6,1561,38.9,82,0,0,0,0,0,0
3935,51:19.6,H35401,H,304.4,315.4,1477,43.3,2,0,0,0,0,0,0
3936,39:19.6,H35402,H,297.9,308.6,1492,55.7,71,0,0,0,0,0,0
3937,43:19.6,M21191,M,300.7,311.5,1394,30.8,169,0,0,0,0,0,0
3938,57:19.6,M21192,M,295.6,306.2,1787,56.9,57,0,0,0,0,0,0
3939,45:19.6,L62345,L,298.0,308.2,1322,46.0,0,0,0,0,0,0,0
3940,38:19.6,H35403,H,299.6,310.9,1308,43.5,58,0,0,0,0,0,0
3941,45:19.6,L62346,L,296.5,307.4,1410,21.7,73,0,0,0,0,0,0
3942,35:19.6,M21193,M,303.9,314.5,1496,37.9,200,1,1,0,0,0,0
3943,39:19.6,H35404,H,298.6,308.3,1630,41.5,248,1,1,0,0,0,0
3944,43:19.6,L62347,L,300.8,311.3,1536,39.6,9,0,0,0,0,0,0
3945,04:19.6,L62348,L,295.4,306.4,1663,42.1,52,0,0,0,0,0,0
3946,13:19.6,M21194,M,300.1,311.3,1433,39.1,142,0,0,0,0,0,0
3947,20:19.6,H35405,H,302.3,312.6,1410,44.7,56,0,0,0,0,0,0
3948,31:19.6,L62349,L,295.5,306.5,1672,55.8,194,0,0,0,0,0,0
3949,12:19.6,L62350,L,301.3,311.0,1840,45.3,177,0,0,0,0,0,0
3950,47:19.6,L62351,L,297.5,308.9,1534,38.7,37,0,0,0,0,0,0
3951,22:19.6,L62352,L,295.8,306.0,1696,28.7,40,0,0,0,0,0,0
3952,52:19.6,L62353,L,303.8,314.5,1433,38.4,27,0,0,0,0,0,0
3953,44:19.6,L62354,L,298.9,309.8,1709,61.1,127,0,0,0,0,0,0
3954,48:19.6,H35406,H,304.2,314.0,1719,36.6,80,0,0,0,0,0,0
3955,37:19.6,L62355,L,295.3,305.0,1900,43.9,144,0,0,0,0,0,0
3956,00:19.6,M21195,M,299.7,311.0,1295,48.1,103,0,0,0,0,0,0
3957,39:19.6,L62356,L,299.6,309.4,1328,48.0,113,0,0,0,0,0,0
3958,16:19.6,M21196,M,301.3,311.7,1348,40.6,29,0,0,0,0,0,0
3959,22:19.6,L62357,L,300.8,310.6,1330,32.8,156,0,0,0,0,0,0
3960,01:19.6,L62358,L,299.9,311.0,1803,27.8,140,0,0,0,0,0,0
3961,05:19.6,M21197,M,301.1,311.2,1397,59.9,68,0,0,0,0,0,0
3962,23:19.6,M21198,M,299.4,309.8,1619,41.8,232,1,1,0,0,0,0
3963,57:19.6,L62359,L,296.0,306.0,1456,44.5,53,0,0,0,0,0,0
3964,14:19.6,M21199,M,297.0,308.3,1660,41.7,168,0,0,0,0,0,0
3965,21:19.6,M21200,M,304.4,315.3,1700,38.2,56,0,0,0,0,0,0
3966,44:19.6,L62360,L,296.5,306.0,1615,38.1,229,1,1,0,0,0,0
3967,03:19.6,M21201,M,301.2,312.4,1783,38.0,160,0,0,0,0,0,0
3968,56:19.6,L62361,L,301.8,313.2,1501,26.9,131,0,0,0,0,0,0
3969,21:19.6,M21202,M,297.2,308.3,1330,37.5,10,0,0,0,0,0,0
3970,54:19.6,M21203,M,301.5,312.2,1552,47.6,127,0,0,0,0,0,0
3971,40:19.6,L62362,L,298.3,308.7,1445,28.3,12,0,0,0,0,0,0
3972,01:19.6,L62363,L,295.9,306.2,1694,28.4,104,0,0,0,0,0,0
3973,21:19.6,L62364,L,304.2,315.0,1531,27.5,118,0,0,0,0,0,0
3974,44:19.6,H35407,H,300.2,310.5,1564,40.3,12,0,0,0,0,0,0
3975,29:19.6,M21204,M,303.6,314.5,1350,25.2,71,0,0,0,0,0,0
3976,42:19.6,L62365,L,295.7,306.7,1518,45.8,98,0,0,0,0,0,0
3977,56:19.6,M21205,M,298.2,308.5,1623,36.7,56,0,0,0,0,0,0
3978,20:19.6,L62366,L,304.2,314.2,1496,39.2,4,0,0,0,0,0,0
3979,15:19.6,L62367,L,301.5,312.5,1514,38.8,109,0,0,0,0,0,0
3980,25:19.6,L62368,L,303.2,313.2,1722,44.0,11,0,0,0,0,0,0
3981,21:19.6,H35408,H,297.8,307.7,1390,39.9,2,0,0,0,0,0,0
3982,51:19.6,L62369,L,296.7,307.1,1430,46.5,8,0,0,0,0,0,0
3983,29:19.6,L62370,L,295.5,305.7,1501,33.2,73,0,0,0,0,0,0
3984,22:19.6,M21206,M,297.4,307.3,1657,39.8,187,0,0,0,0,0,0
3985,45:19.6,L62371,L,301.7,312.6,1458,40.7,156,0,0,0,0,0,0
3986,09:19.6,L62372,L,304.4,315.4,1772,36.7,117,0,0,0,0,0,0
3987,29:19.6,L62373,L,298.9,308.7,1600,53.7,182,0,0,0,0,0,0
3988,22:19.6,L62374,L,303.1,313.2,1591,47.4,153,0,0,0,0,0,0
3989,25:19.6,H35409,H,304.4,315.6,1800,34.1,38,0,0,0,0,0,0
3990,00:19.6,L62375,L,296.4,307.6,1420,60.4,179,0,0,0,0,0,0
3991,09:19.6,L62376,L,299.4,310.1,1382,35.1,166,0,0,0,0,0,0
3992,04:19.6,L62377,L,302.9,313.8,1471,47.4,97,0,0,0,0,0,0
3993,25:19.6,L62378,L,303.0,313.1,1449,39.4,25,0,0,0,0,0,0
3994,54:19.6,H35410,H,298.7,309.5,1562,45.2,176,0,0,0,0,0,0
3995,49:19.6,L62379,L,299.2,310.5,1705,39.8,242,1,1,0,0,0,0
3996,51:19.6,M21207,M,297.9,307.6,1529,39.6,146,0,0,0,0,0,0
3997,00:19.6,L62380,L,301.7,311.7,1556,47.7,162,0,0,0,0,0,0
3998,38:19.6,L62381,L,296.4,306.7,1207,45.0,148,0,0,0,0,0,0
3999,40:19.6,M21208,M,297.6,307.4,1705,38.2,192,0,0,0,0,0,0
4000,11:19.6,L62382,L,295.4,306.2,1471,48.5,80,0,0,0,0,0,0
4001,05:19.6,L62383,L,300.4,310.5,1535,37.5,123,0,0,0,0,0,0
4002,10:19.6,L62384,L,303.4,314.5,1432,34.0,37,0,0,0,0,0,0
4003,06:19.6,H35411,H,297.4,308.7,1369,53.7,75,0,0,0,0,0,0
4004,41:19.6,H35412,H,301.3,311.8,1523,51.1,7,0,0,0,0,0,0
4005,06:19.6,L62385,L,298.9,309.5,1647,41.0,25,0,0,0,0,0,0
4006,55:19.6,L62386,L,303.6,314.2,1684,55.4,100,0,0,0,0,0,0
4007,25:19.6,L62387,L,302.8,313.1,1548,36.5,90,0,0,0,0,0,0
4008,34:19.6,M21209,M,298.1,308.2,1809,57.4,61,0,0,0,0,0,0
4009,04:19.6,M21210,M,299.0,309.3,1895,32.4,101,0,0,0,0,0,0
4010,45:19.6,L62388,L,296.6,306.3,1277,24.4,151,0,0,0,0,0,0
4011,53:19.6,M21211,M,300.8,310.9,1495,38.9,82,0,0,0,0,0,0
4012,19:19.6,M21212,M,299.1,309.0,1451,47.5,115,0,0,0,0,0,0
4013,10:19.6,L62389,L,303.0,313.9,1453,49.8,186,0,0,0,0,0,0
4014,13:19.6,L62390,L,304.0,314.8,1644,26.1,177,0,0,0,0,0,0
4015,50:19.6,L62391,L,295.4,305.2,1444,33.0,73,0,0,0,0,0,0
4016,58:19.6,L62392,L,299.6,309.7,1463,50.8,154,0,0,0,0,0,0
4017,26:19.6,M21213,M,299.3,309.9,1459,46.8,89,0,0,0,0,0,0
4018,23:19.6,M21214,M,300.2,310.4,1424,44.2,149,0,0,0,0,0,0
4019,10:19.6,L62393,L,301.0,312.1,1376,20.2,124,0,0,0,0,0,0
4020,51:19.6,L62394,L,300.2,309.8,1906,42.2,229,1,1,0,0,0,0
4021,29:19.6,L62395,L,300.6,311.1,1521,33.5,108,0,0,0,0,0,0
4022,15:19.6,L62396,L,304.4,315.1,1714,37.2,60,0,0,0,0,0,0
4023,10:19.6,M21215,M,297.1,307.0,1505,25.6,34,0,0,0,0,0,0
4024,57:19.6,M21216,M,301.1,310.6,1652,33.6,24,0,0,0,0,0,0
4025,11:19.6,L62397,L,296.2,307.3,1449,41.9,19,0,0,0,0,0,0
4026,37:19.6,L62398,L,299.0,308.8,1608,43.7,9,0,0,0,0,0,0
4027,17:19.6,L62399,L,301.3,310.8,1380,46.8,162,0,0,0,0,0,0
4028,19:19.6,L62400,L,304.2,314.8,1638,31.4,84,0,0,0,0,0,0
4029,02:19.6,L62401,L,299.0,309.6,1844,36.7,83,0,0,0,0,0,0
4030,39:19.6,L62402,L,298.9,308.8,1428,35.3,37,0,0,0,0,0,0
4031,30:19.6,M21217,M,297.2,308.3,1262,35.3,31,0,0,0,0,0,0
4032,08:19.6,L62403,L,297.7,308.2,1193,38.3,186,0,0,0,0,0,0
4033,52:19.6,M21218,M,304.0,314.3,1641,29.7,209,1,1,0,0,0,0
4034,47:19.6,M21219,M,299.7,309.9,1519,42.3,25,0,0,0,0,0,0
4035,06:19.6,L62404,L,300.0,310.0,1539,44.8,109,0,0,0,0,0,0
4036,23:19.6,L62405,L,296.1,305.8,1801,33.0,89,0,0,0,0,0,0
4037,56:19.6,M21220,M,298.8,308.9,1620,52.3,4,0,0,0,0,0,0
4038,36:19.6,M21221,M,304.3,314.2,1715,25.0,72,0,0,0,0,0,0
4039,01:19.6,L62406,L,296.6,306.6,1504,30.0,126,0,0,0,0,0,0
